captain_id,signup_ts,city,vehicle_type,acquisition_channel,signup_zone_id,device_tier,app_language,age_band,days_observed,eligible_for_funnel,AADHAAR_cleared,DL_cleared,FITNESS_cleared,INSURANCE_cleared,PERMIT_cleared,RC_cleared,decision_ts,final_status,last_stage_reached,docs_cleared,first_order_ts,orders_d7,orders_d30,online_hours_d30,signup_to_approval_days,approval_to_first_order_days
CPT113978,2026-03-03 16:50:00,Pune,Auto,organic_app,PUN-Z22,low,te,18-24,119.29859953703703,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT119813,2026-03-03 17:01:00,Hyderabad,Cab,referral,HYD-Z15,low,kn,18-24,119.29096064814814,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT105473,2026-03-03 17:03:00,Bangalore,Cab,referral,BAN-Z04,low,kn,25-34,119.28957175925926,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT119810,2026-03-03 17:06:00,Delhi,Auto,organic_app,DEL-Z05,low,en,18-24,119.28748842592593,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT120216,2026-03-03 17:20:00,Bangalore,Auto,organic_app,BAN-Z07,low,te,18-24,119.2777662037037,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT107292,2026-03-03 17:41:00,Bangalore,Auto,organic_app,BAN-Z23,mid,kn,18-24,119.26318287037037,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT120117,2026-03-03 17:41:00,Pune,Auto,paid_digital,PUN-Z19,mid,mr,18-24,119.26318287037037,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT105564,2026-03-03 17:42:00,Pune,Auto,referral,PUN-Z16,low,mr,45+,119.26248842592592,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT106118,2026-03-03 17:44:00,Bangalore,Cab,gc_telecalling,BAN-Z15,mid,hi,25-34,119.26109953703704,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT104191,2026-03-03 17:54:00,Pune,Auto,organic_app,PUN-Z06,high,hi,25-34,119.2541550925926,True,True,True,True,True,True,True,2026-03-08 04:11:09.159022114,approved,,6,2026-03-09 12:41:04.946934133,11.0,42.0,25.4,4.428578229422616,1.354117915648368
CPT116719,2026-03-03 17:56:00,Bangalore,Auto,referral,BAN-Z05,low,mr,25-34,119.2527662037037,True,True,True,True,True,True,True,2026-03-11 01:11:28.210482721,approved,,6,2026-03-14 17:32:42.067235722,4.0,32.0,25.3,7.302409843550011,3.68141037908566
CPT120777,2026-03-03 18:06:00,Hyderabad,Auto,paid_digital,HYD-Z19,mid,te,25-34,119.24582175925926,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT119202,2026-03-03 18:08:00,Pune,Cab,referral,PUN-Z02,mid,kn,25-34,119.24443287037037,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT111173,2026-03-03 18:08:00,Hyderabad,Auto,gc_telecalling,HYD-Z04,low,en,25-34,119.24443287037037,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT109616,2026-03-03 18:31:00,Pune,Cab,organic_app,PUN-Z08,low,hi,35-44,119.22846064814814,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT107665,2026-03-03 18:32:00,Pune,Auto,organic_app,PUN-Z20,high,kn,18-24,119.22776620370371,True,True,True,True,True,True,True,2026-03-10 19:01:20.695504373,approved,,6,2026-03-12 02:30:18.004770411,8.0,25.0,17.8,7.020378420189503,1.3117744128013658
CPT105619,2026-03-03 18:32:00,Pune,Auto,fos_field,PUN-Z21,mid,en,18-24,119.22776620370371,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT109223,2026-03-03 18:34:00,Hyderabad,Auto,fos_field,HYD-Z13,low,en,25-34,119.22637731481481,True,True,True,True,True,True,True,2026-03-08 10:55:59.533527843,approved,,6,2026-03-09 18:54:12.613020081,8.0,18.0,14.3,4.681939045461146,1.3320958274564583
CPT100529,2026-03-03 18:36:00,Pune,Cab,organic_app,PUN-Z21,mid,kn,25-34,119.22498842592593,True,True,True,True,True,True,True,2026-03-09 23:19:29.321367364,rejected,doc_authenticity_flag,6,,,,,6.196867145455602,
CPT107062,2026-03-03 18:59:00,Hyderabad,Auto,fos_field,HYD-Z14,low,kn,35-44,119.2090162037037,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT111126,2026-03-03 19:12:00,Hyderabad,Auto,referral,HYD-Z01,mid,mr,45+,119.19998842592592,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT124593,2026-03-03 19:24:00,Hyderabad,Auto,fos_field,HYD-Z13,low,mr,35-44,119.1916550925926,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT123825,2026-03-03 19:26:00,Hyderabad,Cab,referral,HYD-Z13,mid,en,25-34,119.1902662037037,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT119332,2026-03-03 19:29:00,Hyderabad,Cab,fos_field,HYD-Z10,low,en,45+,119.18818287037037,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT116224,2026-03-03 19:29:00,Hyderabad,Auto,fos_field,HYD-Z20,low,kn,25-34,119.18818287037037,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT118987,2026-03-03 19:30:00,Pune,ERickshaw,paid_digital,PUN-Z06,high,te,25-34,119.18748842592592,True,True,True,True,False,False,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT120453,2026-03-03 19:44:00,Pune,ERickshaw,paid_digital,PUN-Z06,high,kn,18-24,119.1777662037037,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT109692,2026-03-03 20:00:00,Hyderabad,Cab,referral,HYD-Z15,mid,te,25-34,119.16665509259259,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT121428,2026-03-03 20:04:00,Delhi,ERickshaw,organic_app,DEL-Z16,low,hi,25-34,119.16387731481481,True,True,True,True,False,False,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT120787,2026-03-03 20:06:00,Delhi,Auto,referral,DEL-Z13,low,hi,35-44,119.16248842592593,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT104975,2026-03-03 20:10:00,Bangalore,Auto,fos_field,BAN-Z03,low,en,45+,119.15971064814815,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT113206,2026-03-03 20:28:00,Bangalore,Cab,paid_digital,BAN-Z23,mid,te,25-34,119.14721064814815,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT121618,2026-03-03 20:42:00,Hyderabad,Auto,organic_app,HYD-Z01,low,mr,25-34,119.13748842592592,True,True,True,True,True,True,True,2026-03-12 01:31:18.761319772,approved,,6,2026-03-13 06:36:45.040344858,13.0,44.0,30.4,8.200911589349213,1.2121097109384953
CPT115466,2026-03-03 20:45:00,Bangalore,Auto,organic_app,BAN-Z20,low,kn,25-34,119.13540509259259,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT107541,2026-03-03 20:47:00,Pune,Auto,fos_field,PUN-Z14,mid,hi,18-24,119.13401620370371,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT120489,2026-03-03 20:49:00,Hyderabad,Cab,referral,HYD-Z23,high,kn,18-24,119.13262731481481,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT118048,2026-03-03 21:11:00,Bangalore,Cab,organic_app,BAN-Z04,low,kn,18-24,119.11734953703704,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT115488,2026-03-03 21:14:00,Delhi,ERickshaw,organic_app,DEL-Z12,mid,kn,25-34,119.1152662037037,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT119563,2026-03-03 21:15:00,Hyderabad,Auto,organic_app,HYD-Z14,low,hi,18-24,119.11457175925926,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT111328,2026-03-03 21:20:00,Hyderabad,Auto,fos_field,HYD-Z05,low,mr,25-34,119.11109953703703,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT105255,2026-03-03 21:20:00,Hyderabad,Cab,organic_app,HYD-Z04,low,mr,18-24,119.11109953703703,True,True,True,True,True,True,True,2026-03-10 10:20:08.656068757,approved,,6,2026-03-12 10:07:25.951442714,5.0,18.0,10.1,6.54176685264765,1.9911724001615392
CPT120215,2026-03-03 21:22:00,Hyderabad,Cab,organic_app,HYD-Z21,mid,kn,45+,119.10971064814815,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT104459,2026-03-03 21:34:00,Bangalore,Auto,paid_digital,BAN-Z21,mid,mr,35-44,119.10137731481481,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT122911,2026-03-03 21:42:00,Bangalore,Cab,organic_app,BAN-Z04,mid,en,25-34,119.09582175925927,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT120889,2026-03-03 21:48:00,Pune,Auto,organic_app,PUN-Z10,mid,kn,25-34,119.09165509259259,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT123219,2026-03-03 21:51:00,Hyderabad,Auto,organic_app,HYD-Z11,high,kn,45+,119.08957175925926,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT109213,2026-03-03 21:53:00,Bangalore,Auto,referral,BAN-Z08,mid,mr,35-44,119.08818287037037,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT115311,2026-03-03 21:54:00,Pune,Cab,paid_digital,PUN-Z21,low,hi,35-44,119.08748842592593,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT108624,2026-03-04 06:02:00,Bangalore,Cab,organic_app,BAN-Z17,high,en,25-34,118.74859953703704,True,True,True,True,True,True,True,2026-03-09 22:56:23.640835875,approved,,6,2026-03-11 16:43:05.782782372,20.0,115.0,74.7,5.704440287452257,1.7407655317881596
CPT115794,2026-03-04 06:04:00,Delhi,ERickshaw,fos_field,DEL-Z12,mid,hi,35-44,118.74721064814815,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT106882,2026-03-04 06:06:00,Bangalore,Cab,referral,BAN-Z05,mid,mr,25-34,118.74582175925926,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT123802,2026-03-04 06:40:00,Bangalore,Auto,paid_digital,BAN-Z04,mid,te,45+,118.72221064814815,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT101983,2026-03-04 06:45:00,Delhi,Auto,fos_field,DEL-Z07,low,hi,25-34,118.71873842592592,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT121411,2026-03-04 06:49:00,Hyderabad,Auto,fos_field,HYD-Z12,low,kn,25-34,118.71596064814815,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT101726,2026-03-04 06:53:00,Hyderabad,Auto,gc_telecalling,HYD-Z05,low,en,25-34,118.71318287037037,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT119584,2026-03-04 07:04:00,Delhi,Cab,fos_field,DEL-Z05,high,kn,25-34,118.70554398148148,True,True,True,True,True,True,True,2026-03-10 11:12:03.138684677,approved,,6,2026-03-14 07:47:49.868550354,3.0,31.0,27.6,6.172258549591168,3.858179743815706
CPT107142,2026-03-04 07:24:00,Hyderabad,Auto,organic_app,HYD-Z16,low,en,35-44,118.6916550925926,True,True,True,True,True,True,True,2026-03-11 05:15:55.350254959,approved,,6,2026-03-12 13:12:07.740408477,5.0,20.0,11.2,6.911057294617581,1.3306989601101622
CPT113054,2026-03-04 07:25:00,Pune,Auto,referral,PUN-Z24,low,te,35-44,118.69096064814815,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT105828,2026-03-04 07:25:00,Hyderabad,Auto,organic_app,HYD-Z01,low,en,25-34,118.69096064814815,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT102664,2026-03-04 07:26:00,Delhi,ERickshaw,paid_digital,DEL-Z07,low,te,18-24,118.6902662037037,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT113958,2026-03-04 08:02:00,Pune,Auto,paid_digital,PUN-Z23,low,en,18-24,118.66526620370371,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT114159,2026-03-04 08:19:00,Hyderabad,Cab,organic_app,HYD-Z19,low,en,45+,118.65346064814815,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT119171,2026-03-04 08:21:00,Pune,ERickshaw,fos_field,PUN-Z18,high,hi,25-34,118.65207175925926,True,True,True,True,True,False,True,2026-03-11 02:33:59.642969520,approved,,5,2026-03-13 11:17:54.736626895,4.0,16.0,12.6,6.759023645480555,2.3638321025159144
CPT106155,2026-03-04 08:34:00,Hyderabad,Auto,fos_field,HYD-Z15,high,en,25-34,118.64304398148148,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT107408,2026-03-04 08:40:00,Hyderabad,Auto,referral,HYD-Z19,mid,hi,35-44,118.63887731481482,True,True,True,True,True,True,True,2026-03-08 18:46:16.585328680,approved,,6,2026-03-11 15:42:23.698058569,9.0,33.0,22.2,4.421025293156019,2.8723045454848264
CPT114513,2026-03-04 08:42:00,Delhi,Auto,organic_app,DEL-Z03,mid,te,35-44,118.63748842592592,True,True,True,True,True,True,True,2026-03-11 23:10:49.377977650,approved,,6,2026-03-15 01:18:27.358910191,7.0,36.0,26.5,7.603349282148727,3.0886340385710764
CPT115061,2026-03-04 08:42:00,Delhi,Cab,organic_app,DEL-Z22,low,mr,25-34,118.63748842592592,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT114657,2026-03-04 08:55:00,Bangalore,Auto,fos_field,BAN-Z17,mid,en,25-34,118.62846064814815,True,True,True,True,True,True,True,2026-03-13 11:36:42.535255435,approved,,6,2026-03-15 03:27:19.733952614,14.0,44.0,28.4,9.11229786175272,1.660152762698831
CPT100340,2026-03-04 08:59:00,Hyderabad,Auto,organic_app,HYD-Z11,low,te,25-34,118.62568287037037,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT100341,2026-03-04 09:28:00,Pune,Auto,referral,PUN-Z09,high,mr,35-44,118.60554398148147,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT103720,2026-03-04 09:28:00,Delhi,ERickshaw,paid_digital,DEL-Z14,mid,en,35-44,118.60554398148147,True,True,True,True,True,False,True,2026-03-10 00:25:48.833721938,approved,,5,2026-03-12 15:15:23.894765457,17.0,62.0,45.6,5.62348187178169,2.6177669102259142
CPT124951,2026-03-04 09:32:00,Hyderabad,Auto,fos_field,HYD-Z16,high,en,35-44,118.60276620370371,True,True,True,True,True,True,True,2026-03-09 19:24:42.361666196,approved,,6,2026-03-14 06:55:00.061995158,3.0,19.0,14.1,5.411601408173565,4.479371531585208
CPT104438,2026-03-04 09:38:00,Hyderabad,Auto,referral,HYD-Z08,low,te,25-34,118.59859953703703,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT122498,2026-03-04 09:39:00,Pune,Cab,fos_field,PUN-Z14,mid,mr,25-34,118.5979050925926,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT107264,2026-03-04 09:43:00,Pune,Auto,paid_digital,PUN-Z13,low,kn,25-34,118.59512731481482,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT106184,2026-03-04 09:43:00,Hyderabad,Cab,referral,HYD-Z16,mid,en,35-44,118.59512731481482,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT116515,2026-03-04 09:44:00,Hyderabad,Auto,paid_digital,HYD-Z02,low,kn,18-24,118.59443287037037,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT109413,2026-03-04 09:44:00,Bangalore,Cab,referral,BAN-Z03,mid,kn,25-34,118.59443287037037,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT109077,2026-03-04 09:52:00,Hyderabad,Cab,fos_field,HYD-Z15,low,hi,25-34,118.58887731481481,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT114852,2026-03-04 09:55:00,Delhi,ERickshaw,gc_telecalling,DEL-Z18,low,hi,25-34,118.58679398148148,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT105486,2026-03-04 10:09:00,Hyderabad,Auto,referral,HYD-Z06,mid,mr,25-34,118.57707175925925,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT122022,2026-03-04 10:13:00,Hyderabad,ERickshaw,paid_digital,HYD-Z17,low,en,25-34,118.57429398148147,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT107759,2026-03-04 10:22:00,Bangalore,Auto,paid_digital,BAN-Z12,low,en,25-34,118.56804398148148,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT107913,2026-03-04 10:35:00,Pune,Cab,organic_app,PUN-Z19,high,hi,25-34,118.5590162037037,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT111750,2026-03-04 10:38:00,Bangalore,Auto,organic_app,BAN-Z07,low,en,35-44,118.55693287037037,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT122896,2026-03-04 10:41:00,Hyderabad,Auto,organic_app,HYD-Z13,mid,en,25-34,118.55484953703704,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT101504,2026-03-04 10:43:00,Pune,Auto,referral,PUN-Z07,high,en,18-24,118.55346064814815,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT109683,2026-03-04 10:43:00,Delhi,Auto,organic_app,DEL-Z12,low,en,35-44,118.55346064814815,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT102056,2026-03-04 10:44:00,Pune,Auto,paid_digital,PUN-Z04,low,hi,35-44,118.5527662037037,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT108013,2026-03-04 11:00:00,Delhi,ERickshaw,gc_telecalling,DEL-Z05,mid,te,35-44,118.54165509259259,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT107990,2026-03-04 11:02:00,Bangalore,Auto,fos_field,BAN-Z09,mid,en,35-44,118.54026620370371,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT109079,2026-03-04 11:05:00,Pune,Auto,referral,PUN-Z12,low,mr,35-44,118.53818287037036,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT109201,2026-03-04 11:12:00,Hyderabad,Cab,fos_field,HYD-Z06,mid,kn,18-24,118.53332175925927,True,True,True,True,True,True,True,2026-03-09 21:30:11.153551272,approved,,6,2026-03-11 02:14:36.439860471,4.0,10.0,9.3,5.429295758695278,1.1975148878379513
CPT107751,2026-03-04 11:18:00,Pune,Auto,organic_app,PUN-Z07,low,mr,25-34,118.52915509259259,True,True,True,True,True,True,True,2026-03-14 03:17:56.928642410,approved,,6,2026-03-18 17:21:33.401299964,2.0,13.0,8.3,9.666631118546412,4.585838803906875
CPT102694,2026-03-04 11:19:00,Hyderabad,Auto,fos_field,HYD-Z11,low,te,45+,118.52846064814815,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT102034,2026-03-04 11:20:00,Hyderabad,Cab,paid_digital,HYD-Z23,mid,kn,35-44,118.5277662037037,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT115807,2026-03-04 11:22:00,Pune,Auto,organic_app,PUN-Z03,low,te,25-34,118.52637731481481,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT122153,2026-03-04 11:31:00,Pune,Auto,organic_app,PUN-Z24,low,mr,25-34,118.52012731481481,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT115662,2026-03-04 11:31:00,Hyderabad,Cab,organic_app,HYD-Z18,low,te,25-34,118.52012731481481,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT119179,2026-03-04 11:33:00,Pune,Auto,organic_app,PUN-Z24,mid,kn,18-24,118.51873842592593,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT105889,2026-03-04 11:49:00,Pune,Cab,fos_field,PUN-Z05,low,kn,18-24,118.50762731481481,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT106995,2026-03-04 11:52:00,Hyderabad,Cab,organic_app,HYD-Z18,high,en,35-44,118.50554398148148,True,True,True,True,True,True,True,2026-03-10 05:47:23.767364225,approved,,6,2026-03-11 06:32:43.987821933,6.0,42.0,29.6,5.7468028630118635,1.031484033075324
CPT112804,2026-03-04 11:57:00,Bangalore,Cab,paid_digital,BAN-Z08,mid,te,35-44,118.50207175925927,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT113501,2026-03-04 12:06:00,Bangalore,Cab,organic_app,BAN-Z07,high,en,25-34,118.49582175925926,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT108348,2026-03-04 12:21:00,Delhi,Auto,gc_telecalling,DEL-Z06,low,hi,35-44,118.48540509259259,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT112898,2026-03-04 12:39:00,Delhi,Auto,referral,DEL-Z21,mid,kn,35-44,118.4729050925926,True,True,True,True,True,True,True,2026-03-12 10:35:44.048757437,approved,,6,2026-03-13 05:11:11.385662802,7.0,16.0,12.6,7.914398712470336,0.774621954923206
CPT123350,2026-03-04 12:39:00,Delhi,ERickshaw,gc_telecalling,DEL-Z23,mid,mr,25-34,118.4729050925926,True,True,True,True,True,False,True,2026-03-09 21:21:30.247281089,approved,,5,2026-03-10 12:05:06.287065151,8.0,38.0,32.5,5.362850084271864,0.6136115715747916
CPT115755,2026-03-04 12:40:00,Delhi,Auto,referral,DEL-Z14,high,kn,35-44,118.47221064814815,True,True,True,True,True,True,True,2026-03-09 00:21:10.781206618,approved,,6,2026-03-09 10:27:23.415836587,10.0,40.0,36.2,4.48693033803956,0.420979567476493
CPT114158,2026-03-04 12:58:00,Delhi,ERickshaw,paid_digital,DEL-Z01,low,te,25-34,118.45971064814815,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT114849,2026-03-04 12:59:00,Bangalore,ERickshaw,paid_digital,BAN-Z19,high,en,25-34,118.4590162037037,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT112224,2026-03-04 13:11:00,Bangalore,Cab,paid_digital,BAN-Z10,low,mr,18-24,118.45068287037037,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT110585,2026-03-04 13:14:00,Pune,Auto,referral,PUN-Z08,mid,te,18-24,118.44859953703704,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT122909,2026-03-04 13:21:00,Bangalore,ERickshaw,fos_field,BAN-Z21,low,te,25-34,118.44373842592593,True,True,True,True,True,False,True,2026-03-13 04:40:39.013821235,approved,,5,2026-03-15 09:17:12.581141621,6.0,13.0,8.8,8.638645993301331,2.1920551773192827
CPT112629,2026-03-04 13:25:00,Hyderabad,Cab,organic_app,HYD-Z16,mid,en,25-34,118.44096064814815,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT103722,2026-03-04 13:26:00,Bangalore,Auto,referral,BAN-Z01,mid,hi,25-34,118.4402662037037,True,True,True,True,True,True,True,2026-03-12 03:22:05.451646967,approved,,6,2026-03-13 05:02:12.595830012,9.0,40.0,36.6,7.580618653321377,1.069527131748206
CPT118958,2026-03-04 13:35:00,Hyderabad,Auto,paid_digital,HYD-Z14,mid,en,18-24,118.4340162037037,True,True,True,True,True,True,True,2026-03-10 19:21:27.763081113,approved,,6,2026-03-11 16:45:46.668833290,5.0,27.0,19.4,6.240599109735104,0.8918854832427894
